UserID,HDS,HBE,HFE,NUMCOURSESBEGINNERDATASCIENCE ,NUMCOURSESBEGINNERBACKEND,NUMCOURSESBEGINNERFRONTEND,NUMCOURSESADVANCEDDATASCIENCE,NUMCOURSESADVANCEDBACKEND ,NUMCOURSESADVANCEDFRONTEND,AVGSCOREDATASCIENCE,AVGSCOREBACKEND,AVGSCOREFRONTEND,StudentProfile
21956354,32,39,41,5,7,6,2,3,4,71,86,41,advanced_front_end
45549234,20,52,37,5,2,7,6,1,9,88,72,74,advanced_backend
43078211,50,53,60,4,4,4,3,4,2,63,53,79,advanced_data_science
53717217,17,39,38,3,2,,4,4,4,63,82,78,beginner_backend
15676106,11,25,47,4,2,10,3,1,2,66,91,71,beginner_data_science
88585867,62,22,37,2,5,3,3,4,3,61,74,76,advanced_front_end
631891,23,41,51,1,3,0,3,7,3,50,66,92,advanced_front_end
2722811,51,0,36,0,5,3,1,4,3,49,74,67,advanced_front_end
91366263,62,43,29,7,2,8,5,4,6,33,71,83,advanced_data_science
94184883,30,46,6,1,3,0,0,2,2,79,70,41,beginner_front_end
50057725,32,43,24,2,4,6,0,6,4,52,62,62,advanced_data_science
69379359,36,31,31,3,4,2,0,4,0,78,49,69,advanced_data_science
23511146,79,54,18,8,3,5,2,6,3,63,49,76,advanced_data_science
26738981,35,9,0,8,5,4,6,5,6,78,68,77,advanced_backend
72448779,22,88,13,5,4,5,5,7,2,62,60,72,advanced_data_science
43528037,47,61,19,2,4,3,0,9,2,77,71,71,beginner_backend
34263076,36,41,26,1,5,9,5,5,0,58,89,75,beginner_data_science
99141196,90,36,17,2,8,5,4,4,3,53,41,51,beginner_front_end
90287224,28,36,16,3,5,0,1,1,2,79,92,48,beginner_front_end
74888384,26,26,3,5,4,6,5,4,5,66,86,51,advanced_backend
32124488,41,55,25,4,3,3,5,6,3,56,52,72,advanced_data_science
13120906,46,19,75,2,2,2,3,4,0,58,49,61,beginner_front_end
60070187,69,88,7,3,0,3,8,2,5,69,100,83,beginner_backend
93960363,62,9,25,4,2,4,1,5,1,66,47,61,beginner_front_end
42664577,30,61,17,5,4,4,6,0,9,63,87,59,beginner_backend
17160809,30,50,50,4,7,4,3,4,3,56,68,42,advanced_front_end
65279803,36,31,68,2,4,3,4,6,3,70,61,71,advanced_front_end
34809452,59,51,9,5,2,7,1,4,3,60,71,78,advanced_data_science
27830654,33,40,47,4,5,5,3,5,4,58,70,53,advanced_front_end
30762103,42,50,45,4,6,3,4,6,4,51,76,66,advanced_front_end
31578899,26,63,49,3,2,2,7,0,3,73,72,88,advanced_backend
5827915,46,25,18,4,4,3,4,3,4,75,71,61,beginner_front_end
61772340,0,37,40,6,5,5,4,2,5,85,89,81,advanced_backend
58239966,30,32,56,4,3,8,0,2,3,49,78,83,beginner_data_science
46791614,51,75,50,6,0,0,7,4,4,53,96,100,beginner_backend
87773570,29,52,56,4,5,3,2,4,2,61,73,50,advanced_front_end
20201736,26,58,34,1,2,0,5,0,9,70,88,77,beginner_backend
77691825,25,55,32,6,4,5,5,3,6,79,64,78,advanced_backend
58384301,60,35,69,4,5,4,7,4,1,64,77,67,beginner_data_science
43971326,57,64,45,4,8,3,4,2,0,72,73,40,advanced_front_end
38257877,51,49,35,5,6,5,5,4,3,75,63,55,beginner_front_end
8862798,9,65,32,4,3,7,6,1,7,71,77,48,advanced_backend
73000317,34,77,33,5,3,6,5,3,4,54,49,75,advanced_backend
76196353,12,62,2,3,4,5,1,4,3,85,85,65,beginner_backend
83661224,0,70,47,2,3,2,4,8,6,38,80,79,advanced_front_end
80050859,63,63,40,5,7,1,2,1,5,69,51,80,beginner_data_science
76687608,37,68,7,6,1,6,2,7,5,64,64,91,advanced_data_science
4511980,0,50,63,2,3,2,2,7,4,65,65,70,advanced_front_end
46438016,50,79,30,2,2,6,6,4,6,53,66,36,advanced_backend
94844269,47,46,10,8,3,6,3,5,2,56,72,73,advanced_data_science
64795554,8,38,30,3,3,6,3,1,6,61,71,54,beginner_backend
70029685,43,18,36,2,5,2,3,5,2,71,75,65,beginner_front_end
96730004,30,48,41,5,1,7,4,3,10,85,88,64,advanced_backend
13667428,10,59,18,6,4,0,1,4,4,97,84,43,beginner_front_end
16940067,22,76,0,3,4,1,0,5,3,90,75,75,beginner_backend
34427131,55,72,46,4,1,0,2,5,4,41,63,75,beginner_backend
97316596,29,45,35,1,4,3,4,5,5,43,72,71,advanced_front_end
18466855,0,37,14,7,3,6,7,0,5,100,79,82,advanced_backend
25956529,47,28,31,4,4,4,2,6,3,61,50,57,advanced_data_science
86626320,40,32,57,4,1,6,0,1,5,65,79,100,advanced_data_science
45032064,41,37,3,6,2,7,1,5,4,52,76,84,advanced_data_science
89091136,41,68,27,5,6,2,1,4,4,74,60,38,beginner_front_end
76375179,39,79,67,4,2,7,3,3,10,80,71,70,advanced_backend
98671304,13,53,44,5,3,8,1,5,6,72,75,81,advanced_backend
48571424,52,49,35,2,6,2,5,5,2,46,64,72,advanced_front_end
89306085,66,78,9,6,2,2,8,7,5,61,30,77,advanced_data_science
81991772,38,47,36,4,4,2,5,3,5,73,72,54,beginner_front_end
43478334,17,45,23,5,4,0,3,5,6,92,52,44,beginner_front_end
52687146,14,47,29,3,3,2,0,7,3,67,61,76,beginner_backend
13836410,58,0,23,2,3,5,4,5,2,64,54,72,beginner_front_end
8729923,47,26,24,6,3,5,1,7,3,53,82,67,advanced_data_science
73225804,15,53,60,4,4,3,2,6,3,50,66,50,advanced_front_end
24193517,29,45,51,5,4,0,2,7,1,76,59,88,beginner_backend
67266934,53,47,52,7,6,2,9,3,0,48,66,65,advanced_data_science
79901386,63,32,87,7,2,6,0,3,3,77,66,23,advanced_front_end
74098661,35,13,37,1,4,1,7,7,2,78,63,57,beginner_data_science
83015329,40,50,15,3,4,4,5,4,5,74,71,59,beginner_backend
75681123,38,79,64,5,1,8,3,7,5,62,66,52,advanced_backend
20055316,25,26,50,3,7,2,5,5,4,84,73,66,beginner_front_end
57603792,30,58,8,3,3,2,9,0,1,72,63,54,advanced_backend
28536035,32,51,43,4,5,2,5,4,0,68,63,64,advanced_data_science
33728473,36,44,64,3,2,5,4,3,2,36,77,65,beginner_data_science
5666130,58,23,23,3,5,3,4,5,5,73,51,56,beginner_front_end
5336336,53,3,18,6,3,6,4,7,4,80,54,73,beginner_front_end
16017370,45,78,42,4,6,5,4,4,4,56,71,43,advanced_front_end
67077832,38,37,42,0,1,2,2,5,4,65,56,63,beginner_backend
61205236,74,45,2,8,1,6,5,6,4,50,53,66,advanced_data_science
47921138,26,36,42,8,4,2,3,2,2,85,62,100,advanced_backend
35906810,68,12,47,0,1,2,0,4,0,,33,52,beginner_front_end
16201850,2,11,63,4,2,2,4,8,2,90,69,72,beginner_front_end
82673859,58,32,43,5,4,3,4,3,3,67,56,56,beginner_front_end
72482621,51,86,0,7,3,8,3,6,4,52,71,81,advanced_data_science
85089416,21,58,48,4,4,3,2,5,4,60,80,55,advanced_front_end
80461292,71,50,19,5,4,4,1,5,2,53,64,76,advanced_backend
54990493,56,69,37,4,4,2,6,2,4,59,64,63,advanced_backend
37492397,44,28,70,4,3,2,6,6,2,66,76,62,beginner_data_science
28756623,2,70,49,6,1,9,4,4,6,76,71,64,advanced_backend
67583051,38,47,47,4,3,5,6,6,2,66,74,75,beginner_backend
10875711,47,40,29,0,3,3,5,7,2,83,82,75,beginner_backend
95711511,67,71,15,6,4,3,9,6,3,57,50,73,advanced_data_science
83906940,63,63,47,4,0,2,10,2,4,61,100,86,beginner_backend
43300589,3,0,20,1,0,3,4,4,3,60,49,65,beginner_data_science
31815615,20,64,65,5,6,5,2,4,2,65,67,32,advanced_front_end
63053804,46,48,24,4,2,1,5,7,4,60,77,87,beginner_backend
62658516,28,56,65,2,0,5,8,8,9,60,80,67,advanced_backend
31612903,51,29,58,3,5,0,3,5,2,72,64,92,advanced_front_end
33325409,42,60,11,3,6,0,5,0,0,52,66,,advanced_backend
46315344,40,18,0,5,1,1,9,0,1,92,69,74,advanced_backend
79778422,56,22,64,2,2,4,5,4,4,77,87,74,beginner_data_science
87742333,66,86,9,5,3,2,0,10,0,81,70,83,beginner_backend
33189948,18,27,65,3,6,5,6,4,2,86,80,66,beginner_backend
85815245,32,50,52,3,5,7,0,4,3,60,89,93,beginner_data_science
84722202,28,65,0,2,4,7,0,4,3,70,55,38,beginner_backend
71147912,42,39,52,2,7,1,4,7,0,62,60,41,advanced_data_science
3844799,52,48,25,5,3,3,5,4,5,77,67,64,advanced_backend
27175543,90,30,62,7,2,8,2,1,4,55,64,85,advanced_data_science
67001584,28,58,54,4,1,5,3,6,5,72,82,68,advanced_backend
72829631,29,34,98,5,0,2,7,2,3,55,50,30,beginner_data_science
4664671,25,46,25,7,2,7,0,1,0,64,34,58,advanced_data_science
54931012,46,68,12,5,2,6,4,9,3,52,47,48,advanced_data_science
39261830,15,42,13,4,2,1,3,5,4,95,49,49,beginner_front_end
91213803,55,24,60,6,5,2,4,0,1,68,78,92,advanced_data_science
76405212,64,55,19,5,2,6,4,4,5,64,61,64,advanced_backend
41838691,86,46,71,5,10,5,4,2,0,50,52,51,beginner_front_end
41751805,36,26,49,0,4,7,4,2,2,69,77,65,beginner_data_science
31057165,54,42,42,2,7,2,5,3,1,88,75,78,advanced_front_end
98229122,58,43,34,5,4,5,6,3,2,52,89,93,advanced_data_science
74356318,25,58,44,2,7,2,4,4,2,53,73,58,advanced_front_end
12986496,17,39,35,2,3,1,1,9,0,95,84,88,beginner_backend
88220456,49,40,31,5,1,4,6,4,6,77,67,78,advanced_backend
11719652,53,28,41,3,5,3,0,3,3,22,82,27,advanced_front_end
33387722,49,54,24,3,5,2,3,6,4,53,64,88,beginner_data_science
30339054,1,52,42,1,5,3,5,7,3,62,59,74,advanced_front_end
80077642,71,33,23,7,4,5,4,8,1,49,68,49,advanced_data_science
27553502,27,69,18,5,4,1,2,4,3,78,78,76,beginner_backend
20972394,1,34,36,4,5,1,2,7,2,75,67,81,beginner_backend
58557252,35,27,34,3,3,4,2,3,3,51,69,82,advanced_data_science
64411102,46,74,32,3,9,4,7,3,2,95,67,73,advanced_front_end
91706077,5,37,67,3,2,2,0,5,5,57,68,65,advanced_front_end
40920091,29,52,59,5,0,8,2,4,9,95,79,79,advanced_backend
83166118,4,28,19,2,2,9,1,2,2,59,84,79,beginner_data_science
73656488,60,0,47,1,5,2,4,6,4,67,41,59,beginner_front_end
93787367,1,79,54,5,2,8,4,3,4,60,60,81,advanced_backend
37601787,42,74,38,0,1,2,6,0,5,75,73,84,advanced_backend
64631970,49,47,60,3,2,2,3,6,5,54,75,83,beginner_backend
14519404,17,28,66,2,2,6,2,7,4,65,63,44,advanced_front_end
28840635,44,29,48,3,4,6,1,0,5,48,69,100,advanced_data_science
85498404,0,46,40,6,4,4,6,1,6,82,79,88,advanced_backend
39903772,30,61,30,3,7,2,2,4,4,80,65,49,beginner_front_end
27691120,40,55,17,3,3,2,1,7,1,78,24,53,advanced_data_science
63879552,58,65,54,5,2,1,7,6,0,66,84,78,beginner_backend
31275538,46,47,29,5,4,2,5,4,3,59,55,82,advanced_data_science
15658879,51,55,59,3,3,4,4,5,5,69,47,81,advanced_data_science
90879376,40,24,78,3,0,2,7,4,2,69,82,48,beginner_data_science
24560977,25,53,35,2,0,0,9,3,0,60,77,,advanced_backend
86202274,59,45,27,5,4,5,4,4,6,72,70,54,advanced_backend
39014242,61,4,6,2,7,6,4,8,4,81,82,83,beginner_front_end
22432864,15,60,85,4,3,6,3,5,3,81,59,43,advanced_front_end
28389025,12,53,44,9,4,9,1,0,4,67,76,78,beginner_data_science
98253373,14,99,53,4,6,1,5,5,2,63,70,69,advanced_front_end
17613210,81,25,15,5,1,3,5,3,4,76,68,87,advanced_backend
72829326,33,31,45,1,3,0,2,2,0,67,55,,beginner_front_end
49080145,40,71,46,5,1,4,8,2,3,72,51,71,advanced_backend
48797544,27,36,66,3,2,4,5,3,2,48,57,54,beginner_data_science
82534147,33,59,37,1,4,5,4,5,3,53,61,57,advanced_backend
99268722,36,26,53,0,3,6,9,7,0,65,82,46,beginner_data_science
70933812,68,6,21,4,4,7,3,8,5,76,49,72,beginner_front_end
69432054,35,64,52,7,3,6,3,3,3,67,65,83,advanced_backend
32140299,72,28,46,5,6,7,5,4,4,62,58,67,beginner_front_end
878360,59,30,4,6,4,2,5,5,2,64,57,77,advanced_backend
74609158,42,47,75,4,5,3,1,2,4,50,62,72,beginner_data_science
36136316,63,56,13,3,8,2,5,3,2,49,86,68,advanced_front_end
24259226,58,33,15,5,10,4,5,6,7,72,90,71,beginner_front_end
13061436,29,37,56,1,6,4,3,4,1,75,61,50,advanced_front_end
12457890,22,70,19,5,6,2,0,5,5,84,81,47,beginner_front_end
7146279,45,64,7,4,4,2,0,7,5,85,46,36,beginner_front_end
31249780,76,31,8,5,7,5,2,2,4,56,69,61,beginner_front_end
26745628,76,2,6,6,1,7,0,3,4,55,69,71,advanced_data_science
4359941,64,47,17,5,2,4,4,4,5,59,36,81,advanced_data_science
59489691,32,4,47,2,2,3,8,6,1,85,86,59,beginner_data_science
47930014,10,22,70,1,3,3,6,1,8,74,100,86,beginner_backend
71933028,54,70,2,1,1,6,3,3,6,68,69,53,beginner_backend
47983560,16,51,57,1,4,3,2,4,3,50,64,53,advanced_front_end
65128285,72,50,14,3,4,0,8,0,1,66,68,71,advanced_backend
11533319,46,88,2,3,2,7,0,4,2,80,85,53,beginner_backend
57856585,43,42,22,3,4,4,6,2,7,72,85,61,advanced_backend
2968915,34,0,20,3,0,0,3,2,3,74,61,57,beginner_front_end
29792764,33,19,61,5,1,7,0,0,5,71,83,78,beginner_data_science
69466867,38,51,27,6,6,3,3,6,0,69,81,75,advanced_data_science
78047427,70,57,67,3,5,2,8,5,1,70,83,53,beginner_data_science
28330972,0,87,27,3,6,3,6,6,6,57,82,81,advanced_front_end
11632201,32,,10,9,4,6,2,2,0,65,49,58,advanced_data_science
31898527,37,8,0,6,5,6,4,4,9,71,94,65,advanced_backend
3473281,10,68,62,5,6,5,3,4,2,85,68,40,advanced_front_end
9063090,69,34,47,4,4,3,5,5,4,66,39,49,beginner_front_end
64275138,17,21,63,0,4,3,3,4,6,67,74,71,beginner_backend
3474043,51,50,18,11,7,6,1,2,1,72,56,71,advanced_backend
9537244,59,52,54,3,4,2,3,5,3,41,59,59,advanced_front_end
81791174,44,43,45,3,6,4,4,4,2,56,60,67,beginner_data_science
28142290,43,51,4,5,3,4,9,1,4,67,55,61,advanced_backend
60946833,59,103,14,6,4,4,6,10,2,67,61,71,advanced_data_science
51353663,0,8,63,2,0,8,7,3,1,51,73,40,beginner_data_science
94526524,14,74,0,6,2,6,0,7,2,70,60,59,advanced_data_science
673001,83,5,46,4,4,5,5,8,4,58,47,71,beginner_front_end
60191185,0,50,11,1,6,3,0,8,2,77,69,64,beginner_backend
81685015,16,46,48,3,5,4,2,7,3,64,69,70,beginner_backend
50636001,30,66,9,7,3,8,2,6,0,60,79,61,advanced_data_science
18987727,38,43,61,4,4,4,5,3,3,56,75,60,beginner_data_science
25928863,71,93,22,5,0,1,3,3,5,56,84,68,beginner_backend
25429483,85,90,7,4,0,0,1,6,3,49,50,70,beginner_backend
30850687,49,19,23,3,7,2,5,3,3,76,61,58,beginner_front_end
90336972,59,101,0,4,2,2,2,2,4,76,74,70,beginner_backend
93093903,40,42,62,5,4,3,2,2,3,55,51,63,beginner_data_science
49684912,72,31,28,4,7,2,3,7,1,51,48,46,advanced_data_science
31605389,46,32,27,4,3,3,5,3,5,56,62,90,advanced_data_science
43224985,33,62,6,5,3,6,2,6,2,65,72,75,advanced_data_science
90435180,23,68,55,7,4,6,1,5,4,66,66,83,advanced_backend
72947500,47,57,45,3,7,2,3,3,1,68,74,57,advanced_front_end
77498633,42,67,21,3,2,2,2,4,5,73,79,84,beginner_backend
65118524,72,3,58,2,3,6,1,5,0,45,49,73,beginner_front_end
54127523,26,55,54,3,5,5,0,9,0,80,88,77,beginner_backend
38254632,89,0,37,2,5,6,4,3,2,44,60,72,beginner_front_end
53538656,35,14,67,2,3,4,2,4,3,70,71,75,beginner_data_science
75207636,2,47,5,4,3,1,0,5,2,88,67,74,beginner_backend
81659522,60,38,22,4,6,4,5,2,4,66,66,59,beginner_front_end
97100183,36,35,63,6,1,4,3,0,5,65,55,65,beginner_data_science
36654262,46,47,12,3,6,1,3,3,3,70,88,58,beginner_front_end
8147653,43,71,4,4,0,4,1,3,2,58,40,54,beginner_backend
87805619,64,36,39,8,3,4,3,2,2,64,62,100,advanced_data_science
67719000,70,37,23,5,0,6,2,9,6,50,47,56,advanced_data_science
88061842,20,51,3,4,5,4,8,0,3,68,68,65,advanced_backend
47819264,83,32,24,3,8,4,3,1,2,53,70,60,beginner_front_end
87261357,50,14,18,3,7,2,5,5,5,61,89,85,advanced_front_end
40092467,48,20,78,0,2,4,4,3,3,56,79,62,beginner_data_science
87982117,0,36,33,9,3,5,7,2,1,83,66,88,advanced_backend
99516931,42,39,7,3,3,2,1,5,4,84,53,47,beginner_front_end
50144388,34,58,59,3,4,6,3,4,2,89,61,43,advanced_front_end
83665083,57,66,55,4,5,11,1,1,2,56,86,79,beginner_data_science
66299813,19,51,26,8,3,8,3,2,5,89,60,78,advanced_backend
72343062,34,32,55,6,5,5,3,3,3,67,82,80,beginner_data_science
36772944,2,77,53,3,4,0,4,6,6,48,81,99,advanced_front_end
43178263,61,,28,1,5,2,1,6,0,66,44,,beginner_front_end
13109344,71,27,6,2,0,0,9,7,3,49,67,70,advanced_backend
61372725,37,55,46,6,0,7,6,4,6,73,57,83,advanced_backend
88891507,34,10,40,1,3,5,6,5,2,76,82,70,beginner_data_science
68978479,38,76,26,4,2,6,2,5,4,64,49,83,advanced_data_science
91412973,32,80,39,3,5,3,4,4,4,53,83,52,advanced_front_end
79449109,25,24,79,3,3,7,0,0,4,61,79,70,beginner_data_science
47824520,51,55,30,5,3,5,3,6,2,64,55,64,advanced_data_science
7030529,10,5,24,2,2,6,5,4,2,50,83,74,beginner_data_science
83555714,27,34,27,1,3,5,6,6,1,52,77,72,beginner_data_science
77221838,40,45,46,5,8,4,0,6,2,89,50,62,beginner_backend
44365690,46,50,64,4,5,7,2,3,2,51,82,73,beginner_data_science
29768040,83,57,23,3,2,6,3,3,8,72,73,61,advanced_backend
56864356,46,68,38,1,2,6,2,5,4,59,90,73,beginner_backend
29437799,71,21,30,4,6,1,1,2,3,51,92,68,advanced_front_end
9027390,53,38,0,5,5,4,4,5,1,56,67,61,advanced_data_science
99401568,11,25,24,0,7,4,2,5,4,46,68,49,advanced_front_end
3354936,72,59,25,3,8,0,3,2,1,53,87,64,advanced_front_end
4907815,18,51,29,4,2,5,5,0,5,84,74,81,advanced_backend
66158282,13,20,9,3,3,0,4,3,6,82,41,67,beginner_data_science
67433473,48,75,39,5,2,3,5,0,1,78,58,70,advanced_backend
61643208,66,54,34,1,8,2,2,5,1,56,63,50,beginner_front_end
67126789,7,43,0,2,4,4,2,1,7,75,58,56,beginner_backend
72212230,95,35,18,4,10,1,6,2,2,74,82,88,advanced_front_end
26943851,52,48,7,6,1,7,0,7,3,60,71,73,advanced_data_science
35934341,53,28,45,2,4,5,4,5,1,75,49,64,advanced_front_end
13657886,32,21,55,0,3,3,3,5,2,47,50,68,beginner_data_science
90246959,0,19,24,4,2,6,9,3,10,81,100,62,advanced_backend
39335860,30,52,30,3,4,2,4,6,1,72,50,72,advanced_data_science
26127880,0,88,48,3,3,3,9,0,2,77,66,69,advanced_backend
51403580,14,0,31,2,4,,6,3,5,83,63,64,beginner_front_end
60261855,57,76,36,1,2,3,5,3,4,54,67,72,advanced_backend
94197214,35,47,22,4,6,6,3,5,4,52,80,40,advanced_front_end
92460719,17,63,34,6,3,9,5,3,7,69,59,68,advanced_backend
21206392,54,37,10,2,7,3,2,5,3,74,74,58,beginner_front_end
23534908,50,71,12,5,3,4,5,6,2,68,50,69,advanced_data_science
88831519,45,49,22,4,2,1,3,7,2,64,40,70,advanced_backend
4445130,58,20,31,3,7,4,2,5,2,64,66,68,beginner_front_end
98717028,54,30,49,6,3,3,4,3,1,65,54,80,advanced_data_science
93306668,26,43,45,4,7,3,1,4,5,57,76,91,beginner_data_science
23962485,29,52,59,1,6,3,5,6,3,52,57,62,advanced_front_end
33963136,28,55,35,4,0,5,9,3,6,80,67,60,advanced_backend
10673595,3,46,0,2,3,4,3,7,1,80,77,84,beginner_backend
68581746,22,19,36,3,3,3,2,4,3,47,55,71,beginner_data_science
16774919,72,30,51,0,4,0,2,4,2,52,45,47,beginner_front_end
83409478,0,51,34,5,4,4,7,0,3,81,87,73,advanced_backend
76343328,49,32,77,6,5,1,0,3,2,67,68,57,advanced_front_end
62470036,36,56,48,4,1,3,5,4,3,64,68,100,advanced_backend
29870632,43,41,56,4,4,8,3,2,1,65,84,66,beginner_data_science
71772405,72,65,16,5,3,7,4,3,4,57,80,100,advanced_data_science
30072171,52,48,33,2,6,4,3,4,3,54,83,86,beginner_data_science
21647063,47,61,33,2,2,4,3,6,2,72,77,76,beginner_backend
63146011,25,37,54,2,5,3,2,5,3,43,61,45,advanced_front_end
56189206,0,27,3,0,4,3,2,2,6,97,75,65,beginner_backend
12613463,81,75,72,6,6,0,2,2,0,49,58,,advanced_front_end
76665847,40,53,45,4,5,2,1,5,3,32,78,40,advanced_front_end
14218150,56,78,7,4,3,6,5,9,3,57,46,52,advanced_data_science
77602830,47,50,25,2,6,2,2,5,4,72,48,48,beginner_front_end
14465909,16,70,40,5,2,8,4,3,7,73,75,52,advanced_backend
39878999,62,70,58,6,3,0,3,9,2,52,70,100,beginner_backend
49954987,35,41,32,3,3,6,5,7,1,75,86,71,beginner_backend
5769199,43,45,51,5,7,4,0,2,2,72,83,38,advanced_front_end
6381209,40,40,39,4,6,5,4,5,4,71,64,60,beginner_backend
92283949,44,14,27,0,4,1,0,4,0,,60,60,beginner_front_end
35232048,0,12,65,4,8,3,9,4,5,81,100,100,beginner_backend
70511880,0,13,54,2,6,3,3,6,2,86,82,85,beginner_backend
99968068,8,65,68,5,2,6,2,1,4,95,87,83,advanced_backend
33357463,22,40,9,3,5,1,1,7,4,89,66,53,beginner_front_end
33789741,52,62,17,0,1,2,4,3,4,82,69,68,beginner_backend
68506518,47,7,56,2,4,3,1,5,3,44,71,57,advanced_front_end
66098119,55,33,52,5,4,3,5,5,3,47,69,69,advanced_data_science
61196005,68,53,6,5,2,6,4,6,7,46,69,93,advanced_data_science
59712324,18,25,90,5,1,5,5,2,1,23,61,51,beginner_data_science
20047559,35,54,37,4,3,5,1,3,4,67,68,100,advanced_data_science
3703419,0,17,29,0,6,7,3,3,6,98,77,64,beginner_backend
34716999,25,65,44,2,4,5,5,5,4,68,54,61,advanced_front_end
43349344,,31,1,0,6,6,1,7,2,77,55,58,beginner_front_end
10738202,13,54,17,5,3,5,1,3,2,67,62,79,advanced_data_science
28194937,28,62,6,4,1,5,5,7,0,74,75,72,beginner_backend
48714699,18,51,24,3,3,2,4,2,7,63,67,71,beginner_backend
17898755,16,45,30,4,3,4,5,2,3,56,68,61,beginner_data_science
4991557,21,28,15,1,3,1,2,3,0,77,78,65,beginner_front_end
48900716,10,17,33,3,5,1,6,6,2,85,73,87,beginner_backend
98738300,54,50,32,2,1,2,5,4,4,62,73,85,advanced_backend
53581750,78,1,38,6,4,4,0,2,1,62,67,81,advanced_data_science
19029569,57,74,30,3,5,2,0,6,3,73,67,65,beginner_backend
45021089,18,19,73,3,0,8,2,4,2,59,92,66,beginner_data_science
25725970,35,55,0,9,5,6,1,4,0,60,80,79,advanced_data_science
65261246,22,27,13,4,5,3,6,1,6,73,90,77,advanced_backend
98524342,25,68,36,6,1,6,6,0,4,91,52,75,advanced_backend
41081801,50,6,54,4,6,4,7,3,3,60,76,78,beginner_front_end
57446032,89,40,17,2,5,4,2,6,4,52,46,51,beginner_front_end
6355921,46,56,0,6,3,7,1,7,1,61,53,53,advanced_data_science
70728834,69,21,72,7,2,4,1,6,3,64,72,54,advanced_front_end
45914041,25,23,51,2,3,8,1,1,3,44,73,80,beginner_data_science
39305465,45,44,35,3,7,3,5,5,4,68,77,72,advanced_front_end
57404403,31,17,23,5,2,4,4,4,4,78,77,98,advanced_backend
67366255,70,34,35,4,1,6,1,7,5,60,44,65,advanced_backend
97211440,63,32,48,5,2,8,1,1,4,47,60,77,advanced_data_science
82204784,61,8,42,3,5,3,5,7,5,67,59,68,beginner_front_end
35230622,68,54,63,5,3,2,4,3,3,51,69,75,beginner_data_science
8393320,55,19,53,6,8,6,3,8,7,76,60,69,beginner_front_end
53081454,91,44,9,5,4,5,1,5,5,59,69,54,advanced_backend
41921197,0,34,53,6,4,8,3,1,3,67,87,72,beginner_data_science
94660374,34,46,58,3,4,5,1,3,4,46,68,72,beginner_data_science
38705602,44,67,36,3,3,3,3,6,1,71,77,82,beginner_backend
55905377,59,36,57,3,3,0,2,5,1,57,68,73,advanced_front_end
2098384,0,13,53,0,3,3,3,8,5,61,77,80,advanced_front_end
57535837,47,40,33,4,3,6,4,7,7,59,76,69,advanced_backend
13528587,69,57,33,5,2,3,3,9,0,69,50,62,beginner_backend
98162542,31,,52,2,3,4,0,5,3,41,65,37,advanced_front_end
26131549,26,53,18,2,10,5,6,4,2,69,69,52,advanced_front_end
91124193,6,18,1,7,5,3,4,1,1,84,84,81,advanced_backend
86267178,49,5,45,4,3,5,5,5,2,70,50,73,beginner_front_end
64915896,33,79,3,7,2,8,4,5,5,52,76,90,advanced_data_science
41789214,76,16,38,3,7,5,3,8,4,63,44,65,beginner_front_end
85148065,29,48,38,1,7,3,3,5,1,51,76,48,advanced_front_end
18972861,26,56,22,6,3,6,6,2,4,70,67,60,advanced_backend
21952342,60,90,49,4,3,5,4,2,4,58,50,65,advanced_backend
11356567,26,14,58,1,3,3,3,6,2,73,63,77,advanced_front_end
59746167,14,43,5,8,6,7,5,0,4,77,66,60,advanced_backend
58070934,19,43,0,2,4,5,4,5,4,72,71,60,beginner_backend
98669397,43,27,5,4,6,2,6,2,6,71,83,67,advanced_backend
21156944,9,38,78,2,2,2,0,6,2,59,73,54,advanced_front_end
46667358,11,43,59,4,1,4,0,1,7,45,52,69,beginner_data_science
74266599,40,47,72,4,5,2,0,3,6,61,62,87,beginner_data_science
96820675,0,4,50,2,6,5,4,6,2,87,89,83,beginner_backend
35179149,29,44,37,5,5,8,0,1,4,56,76,99,beginner_data_science
69825981,2,18,33,3,7,4,5,4,3,91,83,66,beginner_backend
1321372,8,54,17,4,2,8,0,7,2,58,72,50,advanced_data_science
48576006,23,48,31,7,5,4,1,3,0,64,74,83,advanced_data_science
25196031,42,60,35,2,2,4,3,3,5,72,77,71,beginner_backend
84252022,45,76,28,4,1,4,7,6,5,60,15,69,advanced_data_science
3217581,55,36,14,4,5,2,4,5,4,59,81,67,advanced_backend
34432991,49,16,11,0,4,2,6,9,2,74,99,96,beginner_data_science
93629417,34,53,14,3,4,0,9,2,0,49,61,,advanced_backend
42835028,60,49,36,2,6,1,4,6,3,60,55,82,beginner_data_science
6958864,26,61,58,5,6,5,2,4,1,59,62,27,advanced_front_end
93842031,14,66,47,4,3,3,3,7,5,52,69,67,advanced_front_end
91924122,20,38,64,3,3,12,0,3,2,66,88,87,beginner_data_science
48811337,72,16,32,1,4,3,4,4,3,59,38,56,beginner_front_end
92975986,21,51,18,6,2,6,6,0,2,80,71,70,advanced_backend
41150320,11,38,49,7,1,7,4,6,8,78,74,92,advanced_backend
37194870,12,8,69,2,1,5,3,2,5,72,86,71,beginner_data_science
15923758,66,50,62,5,5,3,2,5,1,67,64,53,advanced_front_end
46013864,25,99,75,6,4,5,2,4,3,77,68,33,advanced_front_end
